person_name,org_name,pos,verb,viewpoint,person_id,org_id,news_id,sentiment,time,publish_time,original_text
,美国,领导人,声称,中国在南海进行“军事化”，还对正在执行“航行自由”的美军舰实施“鲁莽骚扰”。,-1,31912,6168781206085577976,0.9176614741276091,2018-10-16T14:02:49.726Z,2018-10-15T16:00:00.000Z,【环球网综合报道】2018年10月16日外交部发言人陆慷主持例行记者会，有记者问道， 美国领导人日前讲话声称中国在南海进行“军事化”，还对正在执行“航行自由”的美军舰实施“鲁莽骚扰”。中方对此有何进一步评论?
,中国,军方,介绍,了真实情况。,-1,31896,6168781206085577976,0.7148397863984826,2018-10-16T14:02:49.726Z,2018-10-15T16:00:00.000Z,至于美方所谓中国军舰对美国军舰实施“鲁莽骚扰”，中国军方已介绍了真实情况。美国军舰“长途跋涉”地跑到中国家门口生事，却指责中国军舰“鲁莽骚扰”，这样的逻辑难道不可笑吗?
,美,,称,中国在南海进行“军事化”外交部：完全倒打一耙,-1,32054,3284829593485803752,0.3546026511114003,2018-10-16T13:05:14.528Z,2018-10-15T16:00:00.000Z,原标题：美称中国在南海进行“军事化”外交部：完全倒打一耙
,中国,军方,介绍,了真实情况。,-1,31896,3284829593485803752,0.7148397863984826,2018-10-16T13:05:14.528Z,2018-10-15T16:00:00.000Z,至于美方所谓中国军舰对美国军舰实施“鲁莽骚扰”，中国军方已介绍了真实情况。美国军舰“长途跋涉”地跑到中国家门口生事，却指责中国军舰“鲁莽骚扰”，这样的逻辑难道不可笑吗?
,美国,《空军时报,称,美国空军部队新闻发言人勒妮·道格拉斯中尉证实这些“鱼鹰”战机隶属于总部设在日本冲绳的美空军353特种作战大队，驻地位于东京横田空军基地，此行的目的是前往泰国参加“金色眼镜蛇-2019”国际联合军演，在岘港机场降落主要是进行中途加油并进行为期一小时的中途休息。,-1,31912,1505257896135086255,0.5682400918096968,2019-02-27T04:41:09.454Z,2019-02-27T02:24:00.000Z,
勒妮·道格拉斯,美国空军部队新闻,发言人,证实,这些“鱼鹰”战机隶属于总部设在日本冲绳的美空军353特种作战大队，驻地位于东京横田空军基地，此行的目的是前往泰国参加“金色眼镜蛇-2019”国际联合军演，在岘港机场降落主要是进行中途加油并进行为期一小时的中途休息。,329511,32054,1505257896135086255,0.07445477742104234,2019-02-27T04:41:09.454Z,2019-02-27T02:24:00.000Z,
任国强,,,称,中国一贯尊重各国依据国际法在南海享有的航行和飞越自由。,139626,35684,8600678765979161779,0.9976475777498899,2019-02-28T14:03:57.815Z,2019-02-28T09:11:00.000Z,
特朗普,,,公布,太空防御战略称将研发太空导弹防御系统硬气！,128059,31912,8600678765979161779,0.05205913747840407,2019-02-28T14:03:57.815Z,2019-02-28T09:11:00.000Z,
耿爽,外交部,发言人,表示,当前，在中国和东盟国家共同努力下，南海局势总体稳定向好，南海的航行自由没有任何问题。,128273,32022,8373639572599268269,0.9999677211989478,2019-11-19T18:09:48.222Z,2019-11-18T16:00:00.000Z,耿爽表示，当前，在中国和东盟国家共同努力下，南海局势总体稳定向好，南海的航行自由没有任何问题。在不久前结束的第22次中国—东盟领导人会议上，各方对“南海行为准则”磋商取得的进展表示满意，感到鼓舞。中方愿意继续同东盟国家一道，排除干扰，相向而行，在平等协商的基础上，按照共同商定的时间表积极推进磋商。中国和东盟国家有信心、有智慧、有能力将南海建设成为和平之海、友谊之海、合作之海，维护好地区的和平稳定与长治久安。
耿爽,外交部,发言人,说,但是，树欲静而风不止。美方打着‘自由航行’的旗号频繁派舰机到南海地区生事，不是闯入他国领海进行挑衅，就是搞联合军演‘秀肌肉’，唯恐天下不乱。美方在南海的‘横行自由’才是南海局势紧张的根源，美方挑拨域内各国关系，才是对南海和平稳定的威胁。,128273,32022,8373639572599268269,0.9999999976283549,2019-11-19T18:09:48.222Z,2019-11-18T16:00:00.000Z,“但是，树欲静而风不止。美方打着‘自由航行’的旗号频繁派舰机到南海地区生事，不是闯入他国领海进行挑衅，就是搞联合军演‘秀肌肉’，唯恐天下不乱。美方在南海的‘横行自由’才是南海局势紧张的根源，美方挑拨域内各国关系，才是对南海和平稳定的威胁。”耿爽说。
耿爽,中国外交部,发言人,表示,长期以来，美国在南海问题上煽风点火，挑拨离间，目的就是要搞乱南海局势，破坏地区和平稳定，地区国家对此都看得清清楚楚。,128273,32022,8885895255184933839,0.9993843018375448,2019-11-20T00:00:26.136Z,2019-11-18T21:55:11.000Z,　　中国外交部发言人耿爽表示，长期以来，美国在南海问题上煽风点火，挑拨离间，目的就是要搞乱南海局势，破坏地区和平稳定，地区国家对此都看得清清楚楚。
耿爽,中国外交部,发言人,强调,中方奉劝美方正视当前地区局势积极向好的态势，尊重和支持地区国家维护地区稳定的努力，停止不具建设性、不负责任、不得人心的做法，不要再做地区和平稳定与互利合作的干扰者、破坏者、搅局者。,128273,32022,8885895255184933839,0.6264954369272101,2019-11-20T00:00:26.136Z,2019-11-18T21:55:11.000Z,　　耿爽强调，中方奉劝美方正视当前地区局势积极向好的态势，尊重和支持地区国家维护地区稳定的努力，停止不具建设性、不负责任、不得人心的做法，不要再做地区和平稳定与互利合作的干扰者、破坏者、搅局者。
,菲律宾,、马来西亚等国在内的南海主权声索国,表示,不支持美国在南海进行类似挑衅行动，因为南海航行自由根本不存在问题，周边国家不希望看到地区局势紧张影响各国发展。,-1,32244,3569173269607635759,0.9999758151228736,2019-08-29T00:03:20.352Z,2019-08-28T16:00:00.000Z,张军社表示，包括菲律宾、马来西亚等国在内的南海主权声索国多次明确表示不支持美国在南海进行类似挑衅行动，因为南海航行自由根本不存在问题，周边国家不希望看到地区局势紧张影响各国发展。然而美方依然继续派出军舰在南海搅局，说明实际上它是在扮演南海搅屎棍的角色，是破坏南海地区和平稳定的罪魁祸首。美国军舰的这种行为威胁中国的主权和安全利益，破坏地区的和平稳定。
田士臣,国际军事行动法中心,主任,表示,这次美方派同一艘军舰进入中国两个南沙岛礁的邻近水域，反映美军在南海的“航行自由行动”已经越来越常态化，在常态化的同时也在调整行动方法和样式，变着法儿给中方岛礁守备部队施加更多压力和安全威胁。,454133,291535,3569173269607635759,0.9999521839709468,2019-08-29T00:03:20.352Z,2019-08-28T16:00:00.000Z,国观智库副总裁兼国际军事行动法中心主任田士臣28日接受《环球时报》采访时表示，这次美方派同一艘军舰进入中国两个南沙岛礁的邻近水域，反映美军在南海的“航行自由行动”已经越来越常态化，在常态化的同时也在调整行动方法和样式，变着法儿给中方岛礁守备部队施加更多压力和安全威胁。将来也不排除美方玩儿其他的花样，比如与其他国家联合组织行动，两艘军舰进入同一个岛礁邻近水域，舰机协同进入岛礁邻近海空域等等。
李华敏,中国人民解放军,南部战区新闻发言人,称,美国海军驱逐舰未经中国政府允许，擅自闯入中国南海岛礁邻近海域。,220174,32913,3377246383470207655,0.8030067150523189,2019-08-29T10:39:42.216Z,2019-08-28T21:44:27.000Z,　　针对美军的最新行动，中国人民解放军南部战区新闻发言人李华敏于8月29日回应称，美国海军驱逐舰未经中国政府允许，擅自闯入中国南海岛礁邻近海域。中国人民解放军南部战区海空兵力依法依规对美舰全程进行跟踪监视和查证识别，并予以警告驱离。
田士臣,中国国观智库,副总裁兼国际军事行动法中心主任,说,这次美方派同一艘军舰进入中国两个南沙岛礁的邻近水域，反映美军在南海的“航行自由行动”已经越来越常态化，在常态化的同时也在调整行动方法和样式，变着法儿给中方岛礁守备部队施加更多压力和安全威胁。,454133,291535,3377246383470207655,0.9999170760642974,2019-08-29T10:39:42.216Z,2019-08-28T21:44:27.000Z,　　中国国观智库副总裁兼国际军事行动法中心主任田士臣说，这次美方派同一艘军舰进入中国两个南沙岛礁的邻近水域，反映美军在南海的“航行自由行动”已经越来越常态化，在常态化的同时也在调整行动方法和样式，变着法儿给中方岛礁守备部队施加更多压力和安全威胁。将来也不排除美方玩儿其他的花样，比如与其他国家联合组织行动，两艘军舰进入同一个岛礁邻近水域，舰机协同进入岛礁邻近海空域等等。
,路透社,,称,美国一艘导弹驱逐舰在当天先后进入中国永暑礁和美济礁12海里航行，这是美国军舰首次在一次行动对中国的两个岛礁实施挑衅行为。,-1,32756,5878879529455169452,0.7066221717895841,2019-08-28T16:13:14.624Z,2019-08-28T14:22:00.000Z,
,路透社,的报道,称,在全球最大的两个经济体关系紧张之际美国此举会激怒北京。,-1,32756,5878879529455169452,0.944553723710256,2019-08-28T16:13:14.624Z,2019-08-28T14:22:00.000Z,
吴谦,中国,国防部,表示,中国对南海诸岛及其附近海域拥有无可争辩的主权。,-1,-1,6590181979065171274,0.8838099019983404,2018-05-27T13:01:51.679Z,2018-05-26T16:00:00.000Z,对于美军一而再再而三的挑衅行为，中国国防部和外交部曾多次表示强烈反对。中国国防部吴谦曾表示，中国对南海诸岛及其附近海域拥有无可争辩的主权。美国军舰到南海来意欲何为，早已是“司马昭之心，路人皆知”。对于美方这种炫耀武力，推动地区军事化，且极易引发海空意外事件的行径，中国军队表示坚决反对。
,中国,军队,表示,坚决反对。,-1,-1,6590181979065171274,0.692307692307692,2018-05-27T13:01:51.679Z,2018-05-26T16:00:00.000Z,对于美军一而再再而三的挑衅行为，中国国防部和外交部曾多次表示强烈反对。中国国防部吴谦曾表示，中国对南海诸岛及其附近海域拥有无可争辩的主权。美国军舰到南海来意欲何为，早已是“司马昭之心，路人皆知”。对于美方这种炫耀武力，推动地区军事化，且极易引发海空意外事件的行径，中国军队表示坚决反对。
马蒂斯,美国,防长,说,美国将继续“迎头面对我们相信是偏离国际法、偏离国际仲裁庭就此做出的裁决的事情。”他强调：“这是‘国际水域’，有很多国家希望看到航行自由，所以我们将继续这样做。”国防部新闻发言人吴谦曾表示，5月27日，美国“安提坦”号、“希金斯”号军舰未经中国政府允许，擅自进入中国西沙群岛领海。,-1,-1,463641159718614410,0.9999999954424585,2018-05-30T04:14:12.384Z,2018-05-29T16:00:00.000Z,
吴谦,,,表示,5月27日，美国“安提坦”号、“希金斯”号军舰未经中国政府允许，擅自进入中国西沙群岛领海。,-1,-1,463641159718614410,0.27452089772837673,2018-05-30T04:14:12.384Z,2018-05-29T16:00:00.000Z,
哈吉,伊朗,驻华大使,表示,美国对中国南海“军事化”的指责是一种“噪音”，目的在于对抗中国，故意破坏该地区稳定。,-1,-1,7719136680265345505,0.9869017165199783,2018-06-09T14:17:49.683Z,2018-06-09T13:33:00.000Z,　　[环球时报-环球网报道 记者 郭鹏飞 李若菡]美国防长马蒂斯日前在新加坡香格里拉安全对话论坛的发言中，指责中国在南海搞军事化，意在“恐吓”和“胁迫”邻国。伊朗驻华大使哈吉6月9日表示，美国对中国南海“军事化”的指责是一种“噪音”，目的在于对抗中国，故意破坏该地区稳定。 
陈相秒,,,称,“南海军事化”的这个命题本身是不存在且不成立的，大多数国家都能看清美国背后的意图，认清所谓“南海军事化”是个伪命题。,-1,-1,7719136680265345505,0.9987120407365592,2018-06-09T14:17:49.683Z,2018-06-09T13:33:00.000Z,　　陈相秒称，“南海军事化”的这个命题本身是不存在且不成立的，大多数国家都能看清美国背后的意图，认清所谓“南海军事化”是个伪命题。
阮春福,,,表示,建交25年来尤其是2009年两国建立战略合作伙伴关系以来，越韩友好合作关系蓬勃发展，两国在经贸、投资领域的务实合作不断走向深入。,-1,-1,2336532682588875896,0.9999926555707208,2018-06-05T04:16:05.720Z,2018-06-04T16:00:00.000Z,
,越南,,谈,了南海问题。,-1,-1,2336532682588875896,0.6803049758326345,2018-06-05T04:16:05.720Z,2018-06-04T16:00:00.000Z,
吴士存,,,认为,美国政府在南海问题上舆论造势的意图明显，想迫使中国让步，同时让其盟友在中美关系上选边站。,-1,-1,6674208866073002388,0.9643130510949134,2018-06-02T04:07:41.003Z,2018-06-02T01:45:00.000Z,　　中国南海研究院院长吴士存告诉《环球时报》记者，中美近来出现明显的竞争关系，这种竞争关系又从经济领域向安全领域延伸。美方最近的一系列行动，都在降低中美在安全领域的互信。吴士存认为，美国政府在南海问题上舆论造势的意图明显，想迫使中国让步，同时让其盟友在中美关系上选边站。 
吴士存,,,表示,要警惕美国的做法会增加域内相关国家和中国对抗的砝码。,-1,-1,6674208866073002388,0.8685967583389895,2018-06-02T04:07:41.003Z,2018-06-02T01:45:00.000Z,　　吴士存还表示，要警惕美国的做法会增加域内相关国家和中国对抗的砝码。如果相关国家扮演“域内国家代言人”的角色，挑起事端，就会给美国提供介入的借口。在南海问题上，我们不能对美国抱有幻想，既要对美国进一步挑衅有充分的思想准备和应对手段，又要加速岛礁相关设施的部署，形成威慑力。同时，加强同东盟国家推进“南海行为准则”的磋商，把域内国家引导到规则制定、管控危机上来。 
特朗普,美国,总统,表示,他希望能够开展这一行动。,-1,-1,8808348085528590521,0.562893081761006,2018-02-27T08:45:12.000Z,2018-02-27T08:45:12.000Z,中国南海网2月27日电 据澳大利亚SBS网站27日报道，澳外交部长朱莉·毕晓普表示，澳大利亚可以拒绝美国提出的要求，即在南海澳美海军进行联合巡航确保“航行自由”。尽管美国总统特朗普表示，他希望能够开展这一行动。
毕晓普,,,表示,澳大利亚已经维护了其在南海的航行和飞行自由的权利。,-1,-1,8808348085528590521,0.9856115983352569,2018-02-27T08:45:12.000Z,2018-02-27T08:45:12.000Z,毕晓普表示，澳大利亚已经维护了其在南海的航行和飞行自由的权利。
,澳大利亚广播公司,,称,本月早些时候，三艘澳大利亚军舰在穿越南海时遭遇到来自“中国军方的挑战”。,-1,-1,1457484248832483250,0.9835690733649648,2018-04-20T02:19:12.306Z,2018-04-19T16:00:00.000Z,
,澳,国防部,称,这包括双边和多边军事演练、港口互访、海上监视行动和船只过境。,-1,-1,1457484248832483250,0.9738736171908116,2018-04-20T02:19:12.306Z,2018-04-19T16:00:00.000Z,
,澳国防部,的信源,证实,该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。,-1,-1,1275744682691016599,0.9959090105943076,2018-04-20T04:18:52.954Z,2018-04-19T16:00:00.000Z,ABC援引一名不愿透露姓名的官员的话称，来自澳国防部的信源证实，该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。其间，澳方和中方的互动是“礼貌的”，但也是“强有力的”。
,中澳,海军在海上的接触,表明,中方没有干涉澳方在南海的航行自由。,-1,-1,1275744682691016599,0.9662666259203686,2018-04-20T04:18:52.954Z,2018-04-19T16:00:00.000Z,19日，一名中国军事专家在接受《环球时报》记者采访时说，如果澳大利亚军舰是从南海的国际水道正常通过，中国海军绝对不会进行干扰。从报道中也可以看到，中澳海军在海上的接触是礼貌的，表明中方没有干涉澳方在南海的航行自由。但是有澳媒和官员想借此无事生非，制造紧张气氛，故意用这种躲躲闪闪的语言纯属无病呻吟。这是近一段时间以来，澳媒渲染“中国威胁论”的又一个表现。
白云怡郭媛丹,,,称,本月早些时候，三艘澳大利亚军舰在穿越南海时遭遇到来自“中国军方的挑战”。,-1,-1,4112376250054394930,0.9835690733649648,2018-04-20T00:06:15.955Z,2018-04-19T20:00:00.000Z,　　[环球时报记者 白云怡 郭媛丹]澳大利亚广播公司（ABC）19日报道称，本月早些时候，三艘澳大利亚军舰在穿越南海时遭遇到来自“中国军方的挑战”。这场“对峙”据信发生在新中国历史上规模最大的海上阅兵期间。不过澳大利亚国防部拒绝就与中国军方互动的细节回答相关问询或提供进一步消息。 
,澳国防部,的信源,证实,该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。,-1,-1,4112376250054394930,0.9959090105943076,2018-04-20T00:06:15.955Z,2018-04-19T20:00:00.000Z,　　ABC援引一名不愿透露姓名的官员的话称，来自澳国防部的信源证实，该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。其间，澳方和中方的互动是“礼貌的”，但也是“强有力的”。 
,澳国防部,的信源,证实,该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。,-1,-1,8096452388151713405,0.9959090105943076,2018-04-20T01:14:04.921Z,2018-04-19T16:00:00.000Z,"ABC援引一名不愿透露姓名的官员的话称,来自澳国防部的信源证实,该国皇家海军的“安札克”级护卫舰、“图文巴”护卫舰和“成功”号补给舰在前往越南胡志明市进行友好访问途中遭到中国人民解放军的“挑战”。其间,澳方和中方的互动是“礼貌的”,但也是“强有力的”。"
,澳国防部,,说,"在三艘军舰中,“安札克”级护卫舰和“成功”号补给舰是在离开菲律宾苏比克湾后穿越南海的,“图文巴”护卫舰则是在离开马来西亚的哥打基纳巴卢后驶过这片争议水域。",-1,-1,8096452388151713405,0.9996302376162087,2018-04-20T01:14:04.921Z,2018-04-19T16:00:00.000Z,"澳国防部在一份声明中说,在三艘军舰中,“安札克”级护卫舰和“成功”号补给舰是在离开菲律宾苏比克湾后穿越南海的,“图文巴”护卫舰则是在离开马来西亚的哥打基纳巴卢后驶过这片争议水域。“在过去数十年中,澳军方一直和南海周边国家保持强有力的国际合作计划”,澳国防部称,这包括双边和多边军事演练、港口互访、海上监视行动和船只过境。“澳大利亚船只和飞机将一如既往地在包括南海在内的区域,继续行使国际法规定的航行和飞越自由权利。”"
,美国,,强调,自身的绝对安全，将自己的利益凌驾在所有国家之上。,-1,-1,142461056575632482,0.9939506407861333,2018-04-30T15:05:06.214Z,2018-04-29T16:00:00.000Z,
,美国,,称,“中国不能被威慑、但却能够被拒止”。,-1,-1,142461056575632482,0.41543150124176276,2018-04-30T15:05:06.214Z,2018-04-29T16:00:00.000Z,
,美国,,回应,中方的岛礁建设。,-1,-1,8407343494338025701,0.42221655264869007,2018-05-01T05:01:38.016Z,2018-04-30T16:00:00.000Z,去年7月，美国建造的8万吨级的“海上移动基地”T-ESB3号开赴中东执行任务时，首次亮相世界，就曾引起不小的惊叹；三年前，奥巴马政府也曾威胁中方，美国要在南海“建岛”，以回应中方的岛礁建设。
,美国,,称,“中国不能被威慑、但却能够被拒止”。,-1,-1,8407343494338025701,0.41543150124176276,2018-05-01T05:01:38.016Z,2018-04-30T16:00:00.000Z,不过，这并不排除美军会采取一些介于和平与非和平之间的手段，如搞一些小规模摩擦和武装对峙。中印洞郎对峙事件后，美国曾有人总结称，“中国不能被威慑、但却能够被拒止”。这是一个非常负面的信号，为了阻止所谓的“中国军事化”，美军通过搞海上武装对峙迟滞中国南海军事体系建设的冲动正在增强，这值得中国高度重视。
,英国,皇家海军,表示,“未来几个月”，“萨瑟兰号”将与两栖攻击舰“阿尔比恩号”一起参与监测工作。,-1,-1,4430438909437127350,0.9985819071226638,2018-04-12T03:21:06.114Z,2018-04-12T01:04:00.000Z,　　英国皇家海军表示，“未来几个月”，“萨瑟兰号”将与两栖攻击舰“阿尔比恩号”一起参与监测工作。 
加文·威廉姆森,英国,国防大臣,透露,“萨瑟兰号”护卫舰3月将从澳大利亚起航，经由南海返回英国。,-1,-1,4430438909437127350,0.9822570135177993,2018-04-12T03:21:06.114Z,2018-04-12T01:04:00.000Z,　　早在2月13日，《澳大利亚人报》就曾报道，英国国防大臣加文·威廉姆森（Gavin Williamson）在一次专访中透露，“萨瑟兰号”护卫舰3月将从澳大利亚起航，经由南海返回英国。 
,马来西亚,,阐明,自己的立场，声称不会放弃对南沙群岛一些小岛的权益。,-1,-1,5976424131107758547,0.03329832646666042,2018-07-01T04:09:46.976Z,2018-07-01T03:09:00.000Z,　　文章称，不难猜测美国对此作何感想。西方专家已不止一次对南海军事化表示担忧。据他们评估，当前态势或将导致菲律宾失去40%富含石油和渔业公司积极作业的海域。马来西亚不久前也阐明自己的立场，声称不会放弃对南沙群岛一些小岛的权益。同时，它不会觊觎新的领土。 
李克强,,,称,该会议为“一场政府自身革命”。,-1,-1,5976424131107758547,0.8088405868419372,2018-07-01T04:09:46.976Z,2018-07-01T03:09:00.000Z,　　本届国务院班子成员在“两会”出炉后，因这场会议，首次集体出现在公众面前。李克强称该会议为“一场政府自身革命”。>>详情 
,中国外交部,发言人,表示,中方一贯尊重各国依据国际法在南海享有的航行和飞越自由，但坚决反对有关国家打着航行飞越自由的旗号，威胁和损害包括中国在内的沿海国的主权和安全利益。,-1,-1,7055759723374682353,0.999809850387439,2018-09-06T06:21:51.856Z,2018-09-05T16:00:00.000Z,
耿爽,,,说,南海明明风平浪静，有人偏偏无风起浪，其真实的目的昭然若揭。,-1,-1,7055759723374682353,0.05493507335823489,2018-09-06T06:21:51.856Z,2018-09-05T16:00:00.000Z,
,路透社,,说,该船当时正在前往越南胡志明市的途中，目前已停靠在胡志明市。,-1,-1,1675471085055836269,0.001148990366714453,2018-09-06T04:25:05.449Z,2018-09-06T03:28:00.000Z,　　报道称，这艘军舰是英国皇家海军的“海神之子”号，满载排水量2.2万吨，是一艘搭载皇家海军陆战队的两栖船坞登陆舰。“海神之子”号军舰近日经过了西沙群岛。路透社说，该船当时正在前往越南胡志明市的途中，目前已停靠在胡志明市。 
,美国,海军,表示,希望看到更多参与此类的国际行动之后，英国对中国“日益加强的战略水道控制”提出了挑战。,-1,-1,1675471085055836269,0.9999273315147962,2018-09-06T04:25:05.449Z,2018-09-06T03:28:00.000Z,　　路透社在这篇独家报道中说，美国海军过去曾在同一地区开展过“自由航行”行动，在美国表示希望看到更多参与此类的国际行动之后，英国对中国“日益加强的战略水道控制”提出了挑战。 
,纽约,时报,称,最近几个月，英国和法国都派遣军舰通过南海，这反映了美国的盟友们遏制中国雄心的努力。,-1,-1,8215551707231790314,0.9965332920852599,2018-09-21T23:44:11.336Z,2018-09-21T02:10:41.000Z,　　《纽约时报》称，最近几个月，英国和法国都派遣军舰通过南海，这反映了美国的盟友们遏制中国雄心的努力。《南华早报》说，上月底，英国“海神之子”号船坞运输舰擅自非法进入中国西沙群岛领海，被中方视作“挑衅行为”。上周，一艘日本潜艇和3艘水面舰艇在南海海域集结。在特朗普治下，华盛顿加大在南海“航行自由”行动的力度，并呼吁其他国家加入，共同挑战中国在南海的领土主张。 
,南华,早报》评论,称,中国外交官利用国际场合和媒体，为中国外交政策发声。,-1,-1,8215551707231790314,0.9891582349008989,2018-09-21T23:44:11.336Z,2018-09-21T02:10:41.000Z,　　刘晓明在19日的演讲中强调，航行自由绝不是“横行自由”，绝不是乱闯别国领海、侵犯别国主权的自由。他说，这样的“自由”必须制止，否则南海将无宁日。任何人都不要低估中国维护国家主权、安全和发展利益的意志，任何人都不要低估中国维护南海和平稳定的决心。《南华早报》评论称，中国外交官利用国际场合和媒体，为中国外交政策发声。 
,美国,五角大楼,宣称,作为“定期既定操作”的一部分，美军接连派B-52战略轰炸机飞越南海和东海部分空域。,-1,-1,7577355331221856999,0.9671211686317811,2018-09-28T03:00:58.151Z,2018-09-28T02:17:45.000Z,　　【环球时报记者 郭媛丹 环球时报驻美国、日本特约记者 李勇 李珍 甄翔】南海域内国家相安无事，有人却见不得平静，非要不时过来制造点风浪。美国五角大楼26日对外宣称，作为“定期既定操作”的一部分，美军接连派B-52战略轰炸机飞越南海和东海部分空域。对于美军机飞越南海这类的老套把戏，国际媒体的兴趣越来越低，但美国军方却像炫耀“政绩”似的不遗余力高调宣扬，并用“一周内接连两次”“一个月内4次”之类的描述凸显自己“不会向中国低头”。再加上受美国错误做法冲击，中美军方最近出现一些摩擦，这也使美媒有了新的炒作动力。 
任国强,中国国防部,新闻发言人,说,英、法等一些域外国家对南海和平稳定的形势视而不见，执意炒作“航行自由”这个伪命题，无事生非，跑到南海来，妄图从中渔利，对此中国军队坚决反对。,-1,-1,7577355331221856999,0.9995974346356169,2018-09-28T03:00:58.151Z,2018-09-28T02:17:45.000Z,　　中国国防部新闻发言人任国强27日说，英、法等一些域外国家对南海和平稳定的形势视而不见，执意炒作“航行自由”这个伪命题，无事生非，跑到南海来，妄图从中渔利，对此中国军队坚决反对。中国尊重并维护各国依据国际法在南海享有的航行和飞越自由，但坚决反对有的人打着“航行自由”的幌子，行违法挑衅之实。必须指出，南海不是个别国家“刷存在感”的地方。中国军队将坚定履行防卫职责，加大海空巡逻警戒力度，坚决捍卫国家主权安全。 
,中国外交部,,表示,中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着“航行和飞越自由”旗号，损害沿海国主权与安全、扰乱地区和平与稳定。,-1,-1,7515847301081102247,0.999993662197946,2018-10-04T04:05:08.266Z,2018-10-03T09:21:00.000Z,　　针对“航行和飞越自由”问题，中国外交部多次表示，中国尊重和维护各国依据国际法享有的航行和飞越自由，但坚决反对有关国家打着“航行和飞越自由”旗号，损害沿海国主权与安全、扰乱地区和平与稳定。 
克里斯托夫·派恩,澳大利亚,国防部长,称,“我们认为，任何恐吓或咄咄逼人的战术都是破坏稳定和存在潜在危险的。”,-1,-1,7515847301081102247,0.9917322246323718,2018-10-04T04:05:08.266Z,2018-10-03T09:21:00.000Z,　　据《澳大利亚人报》报道，对中美军舰南海相遇一事，澳大利亚国防部长克里斯托夫·派恩（Christopher Pyne）2日称，“我们认为，任何恐吓或咄咄逼人的战术都是破坏稳定和存在潜在危险的。” 
,美国,官员,透露,“迪凯特”号导弹驱逐舰航行至距离斯普拉特利群岛的加文礁和约翰逊礁12海里以内水域，这是美国海军所谓的“航行自由”行动的组成部分。,-1,-1,4085852391123320490,0.9983661405104853,2018-10-02T06:02:35.977Z,2018-10-01T16:00:00.000Z,报道称，两名美国官员向该网站记者透露，“迪凯特”号导弹驱逐舰航行至距离斯普拉特利群岛的加文礁和约翰逊礁12海里以内水域，这是美国海军所谓的“航行自由”行动的组成部分。
任国强,中国国防部新闻,发言人,表示,对于美在南海的挑衅行为，我们坚决反对，将会继续采取必要措施予以有力处置。,-1,-1,4085852391123320490,0.9926675658301711,2018-10-02T06:02:35.977Z,2018-10-01T16:00:00.000Z,事实上，早在9月27日，中国国防部新闻发言人任国强在例行记者会上就曾表示，对于美在南海的挑衅行为，我们坚决反对，将会继续采取必要措施予以有力处置。
,美国,媒体,透露,美国军方酝酿下月在台湾海峡等海域举行海上军事演习，被指向北京展示肌肉，评论警告此举将激怒中国，但未知北京如何应对。,-1,-1,6586144961641494601,0.999999663656768,2018-10-04T14:03:08.543Z,2018-10-03T16:00:00.000Z,　　美国媒体透露，美国军方酝酿下月在台湾海峡等海域举行海上军事演习，被指向北京展示肌肉，评论警告此举将激怒中国，但未知北京如何应对。据美国CNN说，此计划尚且没有得到最后批准。 
,美国,防官员,表示,美国无意与中国爆发战斗。,-1,-1,6586144961641494601,0.9799165090993557,2018-10-04T14:03:08.543Z,2018-10-03T16:00:00.000Z,　　据美国防官员表示，美国无意与中国爆发战斗。美国官员承认，中方经常将这些任务视为挑衅。 
吴谦,,,表示,中国对南海诸岛及其附近海域拥有无可争辩的主权。,-1,-1,4704108243246228085,0.8838099019983404,2018-10-04T12:02:39.342Z,2018-10-03T16:00:00.000Z,吴谦表示，中国对南海诸岛及其附近海域拥有无可争辩的主权。当前，在中国和东盟国家的共同努力下，南海局势趋稳向好。但美方一再派军舰擅自进入中国南海岛礁邻近海域，严重威胁中国的主权和安全、严重破坏中美两国两军关系，严重危害地区和平稳定。中国军队对此坚决反对。
